,song name,Song id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,Smithsonian,5DVvit3Aym2yOj9XXdQeuj,0.48,0.823,10,-2.976,1,0.0314,0.115,9.73E-06,0.249,0.793,169.553, audio_features, 5DVvit3Aym2yOj9XXdQeuj, spotify:track:5DVvit3Aym2yOj9XXdQeuj, https://api.spotify.com/v1/tracks/5DVvit3Aym2yOj9XXdQeuj, https://api.spotify.com/v1/audio-analysis/5DVvit3Aym2yOj9XXdQeuj,273520, 4}]
11,Take It Slow,3CC2sCo30DhwOwGI4NN30I,0.594,0.838,5,-3.768,1,0.0323,0.0823,0,0.126,0.524,116.012, audio_features, 3CC2sCo30DhwOwGI4NN30I, spotify:track:3CC2sCo30DhwOwGI4NN30I, https://api.spotify.com/v1/tracks/3CC2sCo30DhwOwGI4NN30I, https://api.spotify.com/v1/audio-analysis/3CC2sCo30DhwOwGI4NN30I,162587, 4}]
12,Smooth Operator - Remastered,28XDE6yXI6Bp4U3nLSGqzp,0.688,0.684,9,-5.181,0,0.032,0.0757,0.000832,0.0441,0.96,119.193, audio_features, 28XDE6yXI6Bp4U3nLSGqzp, spotify:track:28XDE6yXI6Bp4U3nLSGqzp, https://api.spotify.com/v1/tracks/28XDE6yXI6Bp4U3nLSGqzp, https://api.spotify.com/v1/audio-analysis/28XDE6yXI6Bp4U3nLSGqzp,256147, 4}]
13,Smithy's Anime Intro,4KicJN5agqtjhcj5UFabgQ,0.448,0.703,4,-7.755,1,0.033,0.448,1.79E-06,0.0561,0.881,168.836, audio_features, 4KicJN5agqtjhcj5UFabgQ, spotify:track:4KicJN5agqtjhcj5UFabgQ, https://api.spotify.com/v1/tracks/4KicJN5agqtjhcj5UFabgQ, https://api.spotify.com/v1/audio-analysis/4KicJN5agqtjhcj5UFabgQ,159408, 4}]
14,Fingers Crossed,3yMC1KsTwh0ceXdIe4QQAQ,0.56,0.473,5,-7.23,1,0.0533,0.618,0,0.31,0.441,109.414, audio_features, 3yMC1KsTwh0ceXdIe4QQAQ, spotify:track:3yMC1KsTwh0ceXdIe4QQAQ, https://api.spotify.com/v1/tracks/3yMC1KsTwh0ceXdIe4QQAQ, https://api.spotify.com/v1/audio-analysis/3yMC1KsTwh0ceXdIe4QQAQ,175345, 4}]
15,World's Smallest Violin,3jHBgKdLCf46aP3HRI0WYv,0.68,0.696,5,-6.977,1,0.051,0.116,0,0.607,0.684,115.962, audio_features, 3jHBgKdLCf46aP3HRI0WYv, spotify:track:3jHBgKdLCf46aP3HRI0WYv, https://api.spotify.com/v1/tracks/3jHBgKdLCf46aP3HRI0WYv, https://api.spotify.com/v1/audio-analysis/3jHBgKdLCf46aP3HRI0WYv,180743, 4}]
16,There Is a Light That Never Goes Out - 2011 Remaster,0WQiDwKJclirSYG9v5tayI,0.523,0.769,4,-5.855,1,0.0269,0.04,0,0.136,0.876,136.162, audio_features, 0WQiDwKJclirSYG9v5tayI, spotify:track:0WQiDwKJclirSYG9v5tayI, https://api.spotify.com/v1/tracks/0WQiDwKJclirSYG9v5tayI, https://api.spotify.com/v1/audio-analysis/0WQiDwKJclirSYG9v5tayI,244587, 4}]
17,Flowers,6Z165JvPnS8PYvGW8oLGLc,0.684,0.449,3,-9.738,1,0.611,0.869,0,0.0881,0.341,66.165, audio_features, 6Z165JvPnS8PYvGW8oLGLc, spotify:track:6Z165JvPnS8PYvGW8oLGLc, https://api.spotify.com/v1/tracks/6Z165JvPnS8PYvGW8oLGLc, https://api.spotify.com/v1/audio-analysis/6Z165JvPnS8PYvGW8oLGLc,157373, 4}]
18,Smith n Wesson,65XlOMcA83YW4NKHEojS6N,0.825,0.455,0,-8.62,1,0.136,0.592,0,0.134,0.578,129.993, audio_features, 65XlOMcA83YW4NKHEojS6N, spotify:track:65XlOMcA83YW4NKHEojS6N, https://api.spotify.com/v1/tracks/65XlOMcA83YW4NKHEojS6N, https://api.spotify.com/v1/audio-analysis/65XlOMcA83YW4NKHEojS6N,195731, 4}]
19,Smithereens,1ERLTEddhtvU39NlYvleXM,0.528,0.494,1,-10.421,0,0.0497,0.448,1.39E-05,0.106,0.399,72.031, audio_features, 1ERLTEddhtvU39NlYvleXM, spotify:track:1ERLTEddhtvU39NlYvleXM, https://api.spotify.com/v1/tracks/1ERLTEddhtvU39NlYvleXM, https://api.spotify.com/v1/audio-analysis/1ERLTEddhtvU39NlYvleXM,162681, 4}]
0,Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51E-06,0.266,0.238,131.121, audio_features, 3nqQXoyQOWXiESFLlDF1hG, spotify:track:3nqQXoyQOWXiESFLlDF1hG, https://api.spotify.com/v1/tracks/3nqQXoyQOWXiESFLlDF1hG, https://api.spotify.com/v1/audio-analysis/3nqQXoyQOWXiESFLlDF1hG,156943, 4}]
1,Unholy (feat. Kim Petras) - Disclosure Remix,2Tl5fhF4itz5VeXHRVGIO5,0.736,0.783,1,-6.765,1,0.0504,0.00476,0.0055,0.343,0.179,127.998, audio_features, 2Tl5fhF4itz5VeXHRVGIO5, spotify:track:2Tl5fhF4itz5VeXHRVGIO5, https://api.spotify.com/v1/tracks/2Tl5fhF4itz5VeXHRVGIO5, https://api.spotify.com/v1/audio-analysis/2Tl5fhF4itz5VeXHRVGIO5,234411, 4}]
2,Unholy (feat. Kim Petras),7Cy3ctqrVQyNNKF7AjyDi6,0.716,0.472,2,-7.38,1,0.0691,0.0126,1.36E-06,0.273,0.244,131.1, audio_features, 7Cy3ctqrVQyNNKF7AjyDi6, spotify:track:7Cy3ctqrVQyNNKF7AjyDi6, https://api.spotify.com/v1/tracks/7Cy3ctqrVQyNNKF7AjyDi6, https://api.spotify.com/v1/audio-analysis/7Cy3ctqrVQyNNKF7AjyDi6,156943, 4}]
3,Unlock it (Lock It) - feat. Kim Petras and Jay Park,3qGHAKgjQruzj6doKkyEb5,0.504,0.711,9,-5.864,1,0.0452,0.0585,1.83E-05,0.382,0.5,134.824, audio_features, 3qGHAKgjQruzj6doKkyEb5, spotify:track:3qGHAKgjQruzj6doKkyEb5, https://api.spotify.com/v1/tracks/3qGHAKgjQruzj6doKkyEb5, https://api.spotify.com/v1/audio-analysis/3qGHAKgjQruzj6doKkyEb5,232933, 4}]
4,VILLAIN,3QSjVPObHxuAJc3E5nrjRn,0.653,0.634,5,-5.875,0,0.0391,0.0232,0,0.0908,0.306,160.013, audio_features, 3QSjVPObHxuAJc3E5nrjRn, spotify:track:3QSjVPObHxuAJc3E5nrjRn, https://api.spotify.com/v1/tracks/3QSjVPObHxuAJc3E5nrjRn, https://api.spotify.com/v1/audio-analysis/3QSjVPObHxuAJc3E5nrjRn,199125, 4}]
5,Jenny (feat. Kim Petras),6iKV3OxYyXJK1uAoZnKVMz,0.686,0.731,11,-6.464,1,0.0383,0.0281,0.000309,0.403,0.631,133.954, audio_features, 6iKV3OxYyXJK1uAoZnKVMz, spotify:track:6iKV3OxYyXJK1uAoZnKVMz, https://api.spotify.com/v1/tracks/6iKV3OxYyXJK1uAoZnKVMz, https://api.spotify.com/v1/audio-analysis/6iKV3OxYyXJK1uAoZnKVMz,172342, 4}]
6,Tell Me It's A Nightmare,7lpMBvnGxzpmEp8f09hwjx,0.651,0.758,4,-5.791,0,0.0651,0.00217,0,0.149,0.227,109.983, audio_features, 7lpMBvnGxzpmEp8f09hwjx, spotify:track:7lpMBvnGxzpmEp8f09hwjx, https://api.spotify.com/v1/tracks/7lpMBvnGxzpmEp8f09hwjx, https://api.spotify.com/v1/audio-analysis/7lpMBvnGxzpmEp8f09hwjx,248744, 4}]
7,Boo! Bitch!,6BQCw9Z6AjlhpjxK6fBjKr,0.782,0.858,2,-6.638,1,0.0594,0.0201,0.857,0.418,0.422,113.037, audio_features, 6BQCw9Z6AjlhpjxK6fBjKr, spotify:track:6BQCw9Z6AjlhpjxK6fBjKr, https://api.spotify.com/v1/tracks/6BQCw9Z6AjlhpjxK6fBjKr, https://api.spotify.com/v1/audio-analysis/6BQCw9Z6AjlhpjxK6fBjKr,81243, 4}]
8,There Will Be Blood,3EzZBU7SHFfQZ8DGKX5PUO,0.563,0.879,0,-4.735,0,0.0907,0.00125,1.76E-05,0.166,0.602,107.013, audio_features, 3EzZBU7SHFfQZ8DGKX5PUO, spotify:track:3EzZBU7SHFfQZ8DGKX5PUO, https://api.spotify.com/v1/tracks/3EzZBU7SHFfQZ8DGKX5PUO, https://api.spotify.com/v1/audio-analysis/3EzZBU7SHFfQZ8DGKX5PUO,197652, 4}]
9,o m e n,1X8GrAPDogukMSAF6cNHXS,0.677,0.533,0,-10.151,1,0.0358,0.158,0.949,0.0919,0.317,120.017, audio_features, 1X8GrAPDogukMSAF6cNHXS, spotify:track:1X8GrAPDogukMSAF6cNHXS, https://api.spotify.com/v1/tracks/1X8GrAPDogukMSAF6cNHXS, https://api.spotify.com/v1/audio-analysis/1X8GrAPDogukMSAF6cNHXS,99450, 4}]
10,Can't Do Better,7t9gDWqX10tbhtriPR1Cnd,0.473,0.655,7,-5.144,1,0.0373,0.069,1.12E-06,0.144,0.295,131.975, audio_features, 7t9gDWqX10tbhtriPR1Cnd, spotify:track:7t9gDWqX10tbhtriPR1Cnd, https://api.spotify.com/v1/tracks/7t9gDWqX10tbhtriPR1Cnd, https://api.spotify.com/v1/audio-analysis/7t9gDWqX10tbhtriPR1Cnd,188616, 4}]
11,Close Your Eyes,02q48eRgkja20qgxTKdXk4,0.548,0.728,5,-5.678,0,0.0507,0.0104,0.000126,0.146,0.337,105.961, audio_features, 02q48eRgkja20qgxTKdXk4, spotify:track:02q48eRgkja20qgxTKdXk4, https://api.spotify.com/v1/tracks/02q48eRgkja20qgxTKdXk4, https://api.spotify.com/v1/audio-analysis/02q48eRgkja20qgxTKdXk4,235616, 4}]
12,Love Me Less (feat. Kim Petras),3BaqaNqlr2BAOgtmamDqSV,0.743,0.847,11,-2.319,0,0.0931,0.0685,0,0.311,0.669,145.043, audio_features, 3BaqaNqlr2BAOgtmamDqSV, spotify:track:3BaqaNqlr2BAOgtmamDqSV, https://api.spotify.com/v1/tracks/3BaqaNqlr2BAOgtmamDqSV, https://api.spotify.com/v1/audio-analysis/3BaqaNqlr2BAOgtmamDqSV,177670, 4}]
13,SugarCrash! (feat. Kim Petras & Curtis Waters),6wGOOMMVgaT9LEi2y9jeq1,0.658,0.756,0,-6.372,1,0.0936,0.123,0,0.0537,0.519,97.115, audio_features, 6wGOOMMVgaT9LEi2y9jeq1, spotify:track:6wGOOMMVgaT9LEi2y9jeq1, https://api.spotify.com/v1/tracks/6wGOOMMVgaT9LEi2y9jeq1, https://api.spotify.com/v1/audio-analysis/6wGOOMMVgaT9LEi2y9jeq1,152373, 4}]
14,Treat Me Like A Slut,0dlP9SnqQa5k1A9mReybFb,0.914,0.696,11,-4.482,0,0.134,0.00225,7.97E-05,0.0979,0.572,130.028, audio_features, 0dlP9SnqQa5k1A9mReybFb, spotify:track:0dlP9SnqQa5k1A9mReybFb, https://api.spotify.com/v1/tracks/0dlP9SnqQa5k1A9mReybFb, https://api.spotify.com/v1/audio-analysis/0dlP9SnqQa5k1A9mReybFb,118154, 4}]
15,Coconuts,71yN0yrHej3jhKXewbmtEh,0.728,0.863,2,-4.67,0,0.0675,0.0139,0.000259,0.167,0.489,111.972, audio_features, 71yN0yrHej3jhKXewbmtEh, spotify:track:71yN0yrHej3jhKXewbmtEh, https://api.spotify.com/v1/tracks/71yN0yrHej3jhKXewbmtEh, https://api.spotify.com/v1/audio-analysis/71yN0yrHej3jhKXewbmtEh,168559, 4}]
16,Heart to Break,1jFN0stMzLepoPxvPywGZj,0.737,0.602,11,-5.292,1,0.204,0.0393,2.74E-06,0.236,0.88,109.039, audio_features, 1jFN0stMzLepoPxvPywGZj, spotify:track:1jFN0stMzLepoPxvPywGZj, https://api.spotify.com/v1/tracks/1jFN0stMzLepoPxvPywGZj, https://api.spotify.com/v1/audio-analysis/1jFN0stMzLepoPxvPywGZj,225973, 4}]
17,Running Up That Hill,2DOLnbsYoLcEWQXPlYlLiT,0.69,0.906,8,-3.405,1,0.0609,0.148,6.32E-05,0.176,0.358,108.984, audio_features, 2DOLnbsYoLcEWQXPlYlLiT, spotify:track:2DOLnbsYoLcEWQXPlYlLiT, https://api.spotify.com/v1/tracks/2DOLnbsYoLcEWQXPlYlLiT, https://api.spotify.com/v1/audio-analysis/2DOLnbsYoLcEWQXPlYlLiT,288444, 4}]
18,Broken Glass,78ldtCaBRJVp2i91B715L0,0.526,0.633,7,-7.002,1,0.134,0.372,0,0.129,0.272,171.044, audio_features, 78ldtCaBRJVp2i91B715L0, spotify:track:78ldtCaBRJVp2i91B715L0, https://api.spotify.com/v1/tracks/78ldtCaBRJVp2i91B715L0, https://api.spotify.com/v1/audio-analysis/78ldtCaBRJVp2i91B715L0,203947, 3}]
19,Future Starts Now,3p2wS6G159mBIU50xl7uvc,0.693,0.853,6,-4.241,1,0.0503,0.00329,0.000193,0.123,0.432,119.948, audio_features, 3p2wS6G159mBIU50xl7uvc, spotify:track:3p2wS6G159mBIU50xl7uvc, https://api.spotify.com/v1/tracks/3p2wS6G159mBIU50xl7uvc, https://api.spotify.com/v1/audio-analysis/3p2wS6G159mBIU50xl7uvc,279271, 4}]
0,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07E-06,0.371,0.304,128.04, audio_features, 4uUG5RXrOk84mYEfFvj3cK, spotify:track:4uUG5RXrOk84mYEfFvj3cK, https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK, https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238, 4}]
1,Memories (feat. Kid Cudi),4dTaAiV9xFFCxnPur9c9yL,0.561,0.87,8,-6.103,1,0.343,0.0015,2.82E-06,0.246,0.498,129.98, audio_features, 4dTaAiV9xFFCxnPur9c9yL, spotify:track:4dTaAiV9xFFCxnPur9c9yL, https://api.spotify.com/v1/tracks/4dTaAiV9xFFCxnPur9c9yL, https://api.spotify.com/v1/audio-analysis/4dTaAiV9xFFCxnPur9c9yL,210093, 4}]
2,Club Can't Handle Me (feat. David Guetta),6ebkx7Q5tTxrCxKq4GYj0Y,0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966, audio_features, 6ebkx7Q5tTxrCxKq4GYj0Y, spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y, https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y, https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,234560, 4}]
3,Heartbreak Anthem (with David Guetta & Little Mix),5K6Ssv4Z3zRvxt0P6EKUAP,0.595,0.784,1,-4.878,1,0.102,0.216,0,0.0608,0.479,124.111, audio_features, 5K6Ssv4Z3zRvxt0P6EKUAP, spotify:track:5K6Ssv4Z3zRvxt0P6EKUAP, https://api.spotify.com/v1/tracks/5K6Ssv4Z3zRvxt0P6EKUAP, https://api.spotify.com/v1/audio-analysis/5K6Ssv4Z3zRvxt0P6EKUAP,183726, 4}]
4,Guetta,63xYtyHs7b8m4WiezNtx1b,0.469,0.956,11,-3.17,0,0.0477,0.187,0.0916,0.349,0.576,145.282, audio_features, 63xYtyHs7b8m4WiezNtx1b, spotify:track:63xYtyHs7b8m4WiezNtx1b, https://api.spotify.com/v1/tracks/63xYtyHs7b8m4WiezNtx1b, https://api.spotify.com/v1/audio-analysis/63xYtyHs7b8m4WiezNtx1b,139862, 4}]
5,Love Tonight - David Guetta Remix Edit,2prnn41CblB8B4yWACDljP,0.621,0.989,10,-4.225,0,0.0434,0.015,0.357,0.184,0.0348,126.002, audio_features, 2prnn41CblB8B4yWACDljP, spotify:track:2prnn41CblB8B4yWACDljP, https://api.spotify.com/v1/tracks/2prnn41CblB8B4yWACDljP, https://api.spotify.com/v1/audio-analysis/2prnn41CblB8B4yWACDljP,158095, 4}]
6,Guetta,2XS58wAxLhpIuYmUVIZsnO,0.789,0.988,5,-3.361,0,0.0536,0.000378,0.775,0.0446,0.718,130.013, audio_features, 2XS58wAxLhpIuYmUVIZsnO, spotify:track:2XS58wAxLhpIuYmUVIZsnO, https://api.spotify.com/v1/tracks/2XS58wAxLhpIuYmUVIZsnO, https://api.spotify.com/v1/audio-analysis/2XS58wAxLhpIuYmUVIZsnO,194754, 4}]
7,Guetta,6AX4QLfXArV5de8Ienb7UC,0.735,0.638,11,-11.052,1,0.0401,0.173,0.92,0.0974,0.691,127.971, audio_features, 6AX4QLfXArV5de8Ienb7UC, spotify:track:6AX4QLfXArV5de8Ienb7UC, https://api.spotify.com/v1/tracks/6AX4QLfXArV5de8Ienb7UC, https://api.spotify.com/v1/audio-analysis/6AX4QLfXArV5de8Ienb7UC,62885, 4}]
8,Remember (and David Guetta),6feiJqgHqeSvkGUzf11AYs,0.626,0.864,8,-3.12,1,0.0378,0.0682,0,0.087,0.555,123.833, audio_features, 6feiJqgHqeSvkGUzf11AYs, spotify:track:6feiJqgHqeSvkGUzf11AYs, https://api.spotify.com/v1/tracks/6feiJqgHqeSvkGUzf11AYs, https://api.spotify.com/v1/audio-analysis/6feiJqgHqeSvkGUzf11AYs,161387, 4}]
9,Guetta,1MICEr3fi8kVCcSWDzKSEM,0.807,0.669,8,-12.184,0,0.0831,0.635,0.963,0.0967,0.536,121.871, audio_features, 1MICEr3fi8kVCcSWDzKSEM, spotify:track:1MICEr3fi8kVCcSWDzKSEM, https://api.spotify.com/v1/tracks/1MICEr3fi8kVCcSWDzKSEM, https://api.spotify.com/v1/audio-analysis/1MICEr3fi8kVCcSWDzKSEM,409835, 4}]
10,Sweetest Pie - David Guetta Dance Remix,5xUJYQA7f6WU77N8VDASBH,0.807,0.799,11,-5.918,0,0.0347,0.226,0,0.429,0.825,126.042, audio_features, 5xUJYQA7f6WU77N8VDASBH, spotify:track:5xUJYQA7f6WU77N8VDASBH, https://api.spotify.com/v1/tracks/5xUJYQA7f6WU77N8VDASBH, https://api.spotify.com/v1/audio-analysis/5xUJYQA7f6WU77N8VDASBH,143000, 4}]
11,Titanium (feat. Sia),0lHAMNU8RGiIObScrsRgmP,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06, audio_features, 0lHAMNU8RGiIObScrsRgmP, spotify:track:0lHAMNU8RGiIObScrsRgmP, https://api.spotify.com/v1/tracks/0lHAMNU8RGiIObScrsRgmP, https://api.spotify.com/v1/audio-analysis/0lHAMNU8RGiIObScrsRgmP,245040, 4}]
12,Guetta,4N5yARsVGmX1OWjWuZFA9v,0.748,0.939,5,-7.382,0,0.102,0.0144,0.897,0.0381,0.975,152.031, audio_features, 4N5yARsVGmX1OWjWuZFA9v, spotify:track:4N5yARsVGmX1OWjWuZFA9v, https://api.spotify.com/v1/tracks/4N5yARsVGmX1OWjWuZFA9v, https://api.spotify.com/v1/audio-analysis/4N5yARsVGmX1OWjWuZFA9v,284895, 4}]
13,Pepas - David Guetta Remix - Radio Edit,5fWG4JDot8nHCte7gUdMUS,0.632,0.952,7,-4.85,1,0.0527,0.0122,0.0119,0.265,0.098,126.967, audio_features, 5fWG4JDot8nHCte7gUdMUS, spotify:track:5fWG4JDot8nHCte7gUdMUS, https://api.spotify.com/v1/tracks/5fWG4JDot8nHCte7gUdMUS, https://api.spotify.com/v1/audio-analysis/5fWG4JDot8nHCte7gUdMUS,171784, 4}]
14,Sexy Bitch (feat. Akon),0uXO2GrNiIb1xHT9LUdxZE,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011, audio_features, 0uXO2GrNiIb1xHT9LUdxZE, spotify:track:0uXO2GrNiIb1xHT9LUdxZE, https://api.spotify.com/v1/tracks/0uXO2GrNiIb1xHT9LUdxZE, https://api.spotify.com/v1/audio-analysis/0uXO2GrNiIb1xHT9LUdxZE,195853, 4}]
15,Guetta,60VhbDfafwjWbBEGqxfvqR,0.944,0.627,11,-9.221,0,0.176,0.219,0,0.123,0.795,135.977, audio_features, 60VhbDfafwjWbBEGqxfvqR, spotify:track:60VhbDfafwjWbBEGqxfvqR, https://api.spotify.com/v1/tracks/60VhbDfafwjWbBEGqxfvqR, https://api.spotify.com/v1/audio-analysis/60VhbDfafwjWbBEGqxfvqR,173382, 4}]
16,Titanium (feat. Sia) - David Guetta & MORTEN Future Rave Remix,5072hCBK3Z15qRnTEzd8fy,0.448,0.911,10,-7.121,1,0.0491,0.00107,0.555,0.37,0.0305,126.021, audio_features, 5072hCBK3Z15qRnTEzd8fy, spotify:track:5072hCBK3Z15qRnTEzd8fy, https://api.spotify.com/v1/tracks/5072hCBK3Z15qRnTEzd8fy, https://api.spotify.com/v1/audio-analysis/5072hCBK3Z15qRnTEzd8fy,211429, 4}]
17,Crazy What Love Can Do,5Qv1RpECQVduxXs6jwCqis,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872, audio_features, 5Qv1RpECQVduxXs6jwCqis, spotify:track:5Qv1RpECQVduxXs6jwCqis, https://api.spotify.com/v1/tracks/5Qv1RpECQVduxXs6jwCqis, https://api.spotify.com/v1/audio-analysis/5Qv1RpECQVduxXs6jwCqis,169756, 4}]
18,Guetta,7BDI3u4kpFQsugbAVsWqEE,0.737,0.739,11,-11.801,0,0.0522,0.0039,0.892,0.0926,0.111,126.005, audio_features, 7BDI3u4kpFQsugbAVsWqEE, spotify:track:7BDI3u4kpFQsugbAVsWqEE, https://api.spotify.com/v1/tracks/7BDI3u4kpFQsugbAVsWqEE, https://api.spotify.com/v1/audio-analysis/7BDI3u4kpFQsugbAVsWqEE,186667, 4}]
19,Conversations in the Dark - John Legend vs. David Guetta,20d27F17AZOxTJOEHAVK2Y,0.572,0.742,8,-4.589,0,0.0347,0.245,0,0.108,0.376,127.19, audio_features, 20d27F17AZOxTJOEHAVK2Y, spotify:track:20d27F17AZOxTJOEHAVK2Y, https://api.spotify.com/v1/tracks/20d27F17AZOxTJOEHAVK2Y, https://api.spotify.com/v1/audio-analysis/20d27F17AZOxTJOEHAVK2Y,210236, 4}]
0,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07E-06,0.371,0.304,128.04, audio_features, 4uUG5RXrOk84mYEfFvj3cK, spotify:track:4uUG5RXrOk84mYEfFvj3cK, https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK, https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238, 4}]
1,Rechazame,07p0kLnvfQQ2bLujHyzSGK,0.73,0.867,7,-1.946,1,0.0325,0.0749,6.81E-06,0.0712,0.929,130.02, audio_features, 07p0kLnvfQQ2bLujHyzSGK, spotify:track:07p0kLnvfQQ2bLujHyzSGK, https://api.spotify.com/v1/tracks/07p0kLnvfQQ2bLujHyzSGK, https://api.spotify.com/v1/audio-analysis/07p0kLnvfQQ2bLujHyzSGK,223200, 4}]
2,Home (with Machine Gun Kelly  X Ambassadors & Bebe Rexha),0OI7AFifLSoGzpb8bdBLLV+D63:R63,0.653,0.718,3,-5.232,0,0.213,0.00413,0,0.0537,0.216,82.034, audio_features, 0OI7AFifLSoGzpb8bdBLLV, spotify:track:0OI7AFifLSoGzpb8bdBLLV, https://api.spotify.com/v1/tracks/0OI7AFifLSoGzpb8bdBLLV, https://api.spotify.com/v1/audio-analysis/0OI7AFifLSoGzpb8bdBLLV,202805, 4}]
3,Meant to Be (feat. Florida Georgia Line),7iDa6hUg2VgEL1o1HjmfBn,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084, audio_features, 7iDa6hUg2VgEL1o1HjmfBn, spotify:track:7iDa6hUg2VgEL1o1HjmfBn, https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn, https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,163870, 4}]
4,Hey Mama (feat. Nicki Minaj  Bebe Rexha & Afrojack),5b2bu6yyATC1zMXDGScJ2d,0.596,0.73,9,-4.091,1,0.151,0.24,0,0.325,0.525,85.979, audio_features, 5b2bu6yyATC1zMXDGScJ2d, spotify:track:5b2bu6yyATC1zMXDGScJ2d, https://api.spotify.com/v1/tracks/5b2bu6yyATC1zMXDGScJ2d, https://api.spotify.com/v1/audio-analysis/5b2bu6yyATC1zMXDGScJ2d,192560, 4}]
5,Take Me Home (feat. Bebe Rexha),2zMXH5k5NZy1Nw460bLvRh,0.571,0.903,7,-2.184,1,0.214,0.0615,1.23E-06,0.186,0.477,127.951, audio_features, 2zMXH5k5NZy1Nw460bLvRh, spotify:track:2zMXH5k5NZy1Nw460bLvRh, https://api.spotify.com/v1/tracks/2zMXH5k5NZy1Nw460bLvRh, https://api.spotify.com/v1/audio-analysis/2zMXH5k5NZy1Nw460bLvRh,206320, 4}]
6,In the Name of Love,23L5CiUhw2jV1OIMwthR3S,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99, audio_features, 23L5CiUhw2jV1OIMwthR3S, spotify:track:23L5CiUhw2jV1OIMwthR3S, https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S, https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,195707, 4}]
7,Back to You (feat. Bebe Rexha & Digital Farm Animals),7F9vK8hNFMml4GtHsaXui6,0.683,0.53,5,-4.918,0,0.142,0.207,0,0.394,0.645,75.016, audio_features, 7F9vK8hNFMml4GtHsaXui6, spotify:track:7F9vK8hNFMml4GtHsaXui6, https://api.spotify.com/v1/tracks/7F9vK8hNFMml4GtHsaXui6, https://api.spotify.com/v1/audio-analysis/7F9vK8hNFMml4GtHsaXui6,190428, 4}]
8,Meant to Be (feat. Florida Georgia Line),4e4fqjx0Izh4svvTef1z7e,0.642,0.772,10,-6.61,1,0.0848,0.0476,0,0.0646,0.589,153.995, audio_features, 4e4fqjx0Izh4svvTef1z7e, spotify:track:4e4fqjx0Izh4svvTef1z7e, https://api.spotify.com/v1/tracks/4e4fqjx0Izh4svvTef1z7e, https://api.spotify.com/v1/audio-analysis/4e4fqjx0Izh4svvTef1z7e,164205, 4}]
9,Family (feat. Bebe Rexha Ty Dolla $ign & A Boogie Wit da Hoodie),0HLhptvI8NozbOHRLNniFz,0.687,0.717,11,-6.61,1,0.0755,0.0744,0,0.134,0.685,88.063, audio_features, 0HLhptvI8NozbOHRLNniFz, spotify:track:0HLhptvI8NozbOHRLNniFz, https://api.spotify.com/v1/tracks/0HLhptvI8NozbOHRLNniFz, https://api.spotify.com/v1/audio-analysis/0HLhptvI8NozbOHRLNniFz,158995, 4}]
10,Me  Myself & I,40YcuQysJ0KlGQTeGUosTC,0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995, audio_features, 40YcuQysJ0KlGQTeGUosTC, spotify:track:40YcuQysJ0KlGQTeGUosTC, https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC, https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,251467, 4}]
11,I'm a Mess,04ZTP5KsCypmtCmQg5tH9R,0.63,0.694,11,-6.257,0,0.0253,0.00281,0,0.0719,0.216,97.005, audio_features, 04ZTP5KsCypmtCmQg5tH9R, spotify:track:04ZTP5KsCypmtCmQg5tH9R, https://api.spotify.com/v1/tracks/04ZTP5KsCypmtCmQg5tH9R, https://api.spotify.com/v1/audio-analysis/04ZTP5KsCypmtCmQg5tH9R,195519, 4}]
