Track_Id,Track_Name,Track Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5OCJzvD7sykQEKHH7qAC3C,God is a woman,79,0.602,0.658,1,-5.934,1,0.0558,0.0233,6.00E-05,0.237,0.268,145.031,audio_features,spotify:track:5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/audio-analysis/5OCJzvD7sykQEKHH7qAC3C,197547,4
5ZSl6gDoV6bPPxzmLeneV9,Rise,71,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,audio_features,spotify:track:5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/tracks/5ZSl6gDoV6bPPxzmLeneV9,https://api.spotify.com/v1/audio-analysis/5ZSl6gDoV6bPPxzmLeneV9,194408,4
2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,81,0.553,0.502,0,-5.972,1,0.0409,0.299,0,0.764,0.296,129.976,audio_features,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,210200,4
1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),73,0.748,0.749,8,-5.916,0,0.516,0.142,0,0.0713,0.659,90.09,audio_features,spotify:track:1cS0TgbR263ey9jn0MwD2s,https://api.spotify.com/v1/tracks/1cS0TgbR263ey9jn0MwD2s,https://api.spotify.com/v1/audio-analysis/1cS0TgbR263ey9jn0MwD2s,221013,4
7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,71,0.295,0.584,9,-6.696,0,0.0345,0.000385,0.218,0.0996,0.228,117.2,audio_features,spotify:track:7BY005dacJkbO6EPiOh2wb,https://api.spotify.com/v1/tracks/7BY005dacJkbO6EPiOh2wb,https://api.spotify.com/v1/audio-analysis/7BY005dacJkbO6EPiOh2wb,271280,3
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,82,0.663,0.6,7,-10.87,1,0.032,0.43,0,0.184,0.8,129.991,audio_features,spotify:track:7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/tracks/7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/audio-analysis/7tqhbajSfrz2F7E1Z75ASX,151667,4
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",80,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,82,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4
5DnT9a5IM3eMjKgXTWVJvi,Have You Ever Seen The Rain,65,0.743,0.47,0,-13.154,1,0.029,0.0936,3.15E-05,0.186,0.89,116.122,audio_features,spotify:track:5DnT9a5IM3eMjKgXTWVJvi,https://api.spotify.com/v1/tracks/5DnT9a5IM3eMjKgXTWVJvi,https://api.spotify.com/v1/audio-analysis/5DnT9a5IM3eMjKgXTWVJvi,160333,4
5CQ30WqJwcep0pYcV4AMNc,Stairway to Heaven - Remaster,79,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,81,0.768,0.864,11,-6.145,1,0.0324,0.101,0,0.162,0.891,110.008,audio_features,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/tracks/1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/audio-analysis/1Je1IMUlBXcx1Fz0WE7oPT,173027,4
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,83,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,audio_features,spotify:track:2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/audio-analysis/2DlHlPMa4M17kufBvI2lEN,210240,4
5sNESr6pQfIhL3krM8CtZn,Numb / Encore,78,0.687,0.793,2,-4.254,1,0.166,0.0603,0,0.582,0.751,107.045,audio_features,spotify:track:5sNESr6pQfIhL3krM8CtZn,https://api.spotify.com/v1/tracks/5sNESr6pQfIhL3krM8CtZn,https://api.spotify.com/v1/audio-analysis/5sNESr6pQfIhL3krM8CtZn,205733,4
5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),78,0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,audio_features,spotify:track:5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/tracks/5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/audio-analysis/5ry2OE6R2zPQFDO85XkgRb,205427,4
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",78,0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,audio_features,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,190440,4
4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,73,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,audio_features,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,226973,4
45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),74,0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,audio_features,spotify:track:45Egmo7icyopuzJN0oMEdk,https://api.spotify.com/v1/tracks/45Egmo7icyopuzJN0oMEdk,https://api.spotify.com/v1/audio-analysis/45Egmo7icyopuzJN0oMEdk,201707,4
2l8nEO0vsTRCRnGqQty6qx,FEFE,4,0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,audio_features,spotify:track:2l8nEO0vsTRCRnGqQty6qx,https://api.spotify.com/v1/tracks/2l8nEO0vsTRCRnGqQty6qx,https://api.spotify.com/v1/audio-analysis/2l8nEO0vsTRCRnGqQty6qx,179405,4
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),81,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4
48RrDBpOSSl1aLVCalGl5C,The Monster,77,0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,audio_features,spotify:track:48RrDBpOSSl1aLVCalGl5C,https://api.spotify.com/v1/tracks/48RrDBpOSSl1aLVCalGl5C,https://api.spotify.com/v1/audio-analysis/48RrDBpOSSl1aLVCalGl5C,250189,4
4P5KoWXOxwuobLmHXLMobV,Come As You Are,76,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,audio_features,spotify:track:4P5KoWXOxwuobLmHXLMobV,https://api.spotify.com/v1/tracks/4P5KoWXOxwuobLmHXLMobV,https://api.spotify.com/v1/audio-analysis/4P5KoWXOxwuobLmHXLMobV,218920,4
53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,70,0.483,0.303,4,-10.058,1,0.0429,0.694,0,0.115,0.139,133.406,audio_features,spotify:track:53QF56cjZA9RTuuMZDrSA6,https://api.spotify.com/v1/tracks/53QF56cjZA9RTuuMZDrSA6,https://api.spotify.com/v1/audio-analysis/53QF56cjZA9RTuuMZDrSA6,240166,3
4t9a07PAghtQMRAIP9FQ7Z,Soltera - Remix,75,0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.799,92.01,audio_features,spotify:track:4t9a07PAghtQMRAIP9FQ7Z,https://api.spotify.com/v1/tracks/4t9a07PAghtQMRAIP9FQ7Z,https://api.spotify.com/v1/audio-analysis/4t9a07PAghtQMRAIP9FQ7Z,266087,4
5YUyW9opqNsMSEzzecZih1,X,74,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,audio_features,spotify:track:5YUyW9opqNsMSEzzecZih1,https://api.spotify.com/v1/tracks/5YUyW9opqNsMSEzzecZih1,https://api.spotify.com/v1/audio-analysis/5YUyW9opqNsMSEzzecZih1,172854,4
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,78,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,audio_features,spotify:track:1xzBco0xcoJEDXktl7Jxrr,https://api.spotify.com/v1/tracks/1xzBco0xcoJEDXktl7Jxrr,https://api.spotify.com/v1/audio-analysis/1xzBco0xcoJEDXktl7Jxrr,183907,4
5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,77,0.674,0.881,9,-2.853,1,0.147,0.296,3.01E-06,0.0793,0.234,98.994,audio_features,spotify:track:5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,178480,4
4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),72,0.777,0.782,0,-4.435,0,0.0907,0.0505,0,0.64,0.773,94.023,audio_features,spotify:track:4ggiDYAkJ7Yk8d5xOr7Xjo,https://api.spotify.com/v1/tracks/4ggiDYAkJ7Yk8d5xOr7Xjo,https://api.spotify.com/v1/audio-analysis/4ggiDYAkJ7Yk8d5xOr7Xjo,221653,4
132ALUzVLmqYB4UsBj5qD6,Adan y Eva,70,0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0745,0.72,171.993,audio_features,spotify:track:132ALUzVLmqYB4UsBj5qD6,https://api.spotify.com/v1/tracks/132ALUzVLmqYB4UsBj5qD6,https://api.spotify.com/v1/audio-analysis/132ALUzVLmqYB4UsBj5qD6,256972,4
1RouRzlg8OKFeqc6LvdxmB,Felices los 4,73,0.766,0.756,5,-5.861,1,0.132,0.213,0,0.349,0.716,94.027,audio_features,spotify:track:1RouRzlg8OKFeqc6LvdxmB,https://api.spotify.com/v1/tracks/1RouRzlg8OKFeqc6LvdxmB,https://api.spotify.com/v1/audio-analysis/1RouRzlg8OKFeqc6LvdxmB,230000,4
51Fjme0JiitpyXKuyQiCDo,Lalala,75,0.843,0.39,2,-7.899,1,0.0846,0.178,0,0.137,0.495,129.972,audio_features,spotify:track:51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/audio-analysis/51Fjme0JiitpyXKuyQiCDo,160627,4
1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,76,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,audio_features,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/tracks/1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/audio-analysis/1DFD5Fotzgn6yYXkYsKiGs,152913,4
1DunhgeZSEgWiIYbHqXl0c,Latch,71,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,audio_features,spotify:track:1DunhgeZSEgWiIYbHqXl0c,https://api.spotify.com/v1/tracks/1DunhgeZSEgWiIYbHqXl0c,https://api.spotify.com/v1/audio-analysis/1DunhgeZSEgWiIYbHqXl0c,255867,4
4vjpLMyL3ZO6aphdYr8XYw,i'm so tired...,76,0.576,0.736,11,-7.572,1,0.224,0.178,0,0.238,0.484,101.928,audio_features,spotify:track:4vjpLMyL3ZO6aphdYr8XYw,https://api.spotify.com/v1/tracks/4vjpLMyL3ZO6aphdYr8XYw,https://api.spotify.com/v1/audio-analysis/4vjpLMyL3ZO6aphdYr8XYw,162587,4
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,77,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58E-06,0.55,0.779,119.968,audio_features,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/tracks/1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/audio-analysis/1fidCEsYlaVE3pHwKCvpFZ,245867,4
5hTpBe8h35rJ67eAWHQsJx,Caroline,74,0.94,0.335,5,-10.179,0,0.505,0.17,0,0.262,0.707,120.04,audio_features,spotify:track:5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/tracks/5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/audio-analysis/5hTpBe8h35rJ67eAWHQsJx,209640,4
2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,72,0.691,0.823,2,-4.197,1,0.0623,0.487,0,0.134,0.87,123.935,audio_features,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,https://api.spotify.com/v1/tracks/2bT1PH7Cw3J9p3t7nlXCdh,https://api.spotify.com/v1/audio-analysis/2bT1PH7Cw3J9p3t7nlXCdh,191467,4
41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,80,0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,audio_features,spotify:track:41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/audio-analysis/41zXlQxzTi6cGAjpOXyLYH,203569,3
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,82,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4
2RSHsoi04658QL5xgQVov3,Bad Liar,80,0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,audio_features,spotify:track:2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/tracks/2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3,260773,4
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,82,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,audio_features,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,https://api.spotify.com/v1/tracks/6Z8R6UsFuGXGtiIxiD8ISb,https://api.spotify.com/v1/audio-analysis/6Z8R6UsFuGXGtiIxiD8ISb,192790,5
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,82,0.434,0.897,0,-4.918,1,0.0488,0.0103,0,0.612,0.684,148.726,audio_features,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,https://api.spotify.com/v1/tracks/2m1hi0nfMR9vdGC8UcrnwU,https://api.spotify.com/v1/audio-analysis/2m1hi0nfMR9vdGC8UcrnwU,167067,4
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,79,0.356,0.917,9,-6.006,1,0.0479,0.0335,0,0.406,0.518,171.176,audio_features,spotify:track:57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,357267,4
6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - Remastered 2011,68,0.497,0.693,8,-7.024,1,0.0565,0.19,0,0.215,0.358,111.539,audio_features,spotify:track:6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/tracks/6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/audio-analysis/6cFZ4PLC19taNlpl9pbGMf,296493,3
6lEuFGrUqR9Yc6hSsHPnYP,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",75,0.39,0.649,2,-5.163,1,0.0345,0.172,0,0.216,0.144,121.16,audio_features,spotify:track:6lEuFGrUqR9Yc6hSsHPnYP,https://api.spotify.com/v1/tracks/6lEuFGrUqR9Yc6hSsHPnYP,https://api.spotify.com/v1/audio-analysis/6lEuFGrUqR9Yc6hSsHPnYP,299760,4
2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),76,0.61,0.83,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,audio_features,spotify:track:2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/tracks/2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/audio-analysis/2Rk4JlNc2TPmZe2af99d45,193000,4
3CKCZ9pfwAfoMZlMncA1Nc,Set Fire to the Rain,1,0.61,0.683,2,-3.879,0,0.0253,0.00382,1.79E-06,0.125,0.466,108.003,audio_features,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,https://api.spotify.com/v1/tracks/3CKCZ9pfwAfoMZlMncA1Nc,https://api.spotify.com/v1/audio-analysis/3CKCZ9pfwAfoMZlMncA1Nc,241693,4
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",81,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25E-06,0.0925,0.341,136.571,audio_features,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613,4
7FpBQ067pHB67deawpbbcY,Body Like A Back Road,69,0.736,0.458,5,-7.437,1,0.0316,0.441,0,0.148,0.65,98.977,audio_features,spotify:track:7FpBQ067pHB67deawpbbcY,https://api.spotify.com/v1/tracks/7FpBQ067pHB67deawpbbcY,https://api.spotify.com/v1/audio-analysis/7FpBQ067pHB67deawpbbcY,162547,4
5FgPwJ7Nh2FVmIXviKl2VF,Make You Feel My Love,73,0.317,0.172,10,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18,audio_features,spotify:track:5FgPwJ7Nh2FVmIXviKl2VF,https://api.spotify.com/v1/tracks/5FgPwJ7Nh2FVmIXviKl2VF,https://api.spotify.com/v1/audio-analysis/5FgPwJ7Nh2FVmIXviKl2VF,212040,3
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),83,0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,audio_features,spotify:track:4HBZA5flZLE435QTztThqH,https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH,https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH,228482,3
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,77,0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,audio_features,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,https://api.spotify.com/v1/tracks/6RRNNciQGZEXnqk8SQ9yv5,https://api.spotify.com/v1/audio-analysis/6RRNNciQGZEXnqk8SQ9yv5,171360,4
64BbK9SFKH2jk86U3dGj2P,Otherside,80,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,audio_features,spotify:track:64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,255373,4
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,80,0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,audio_features,spotify:track:5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/tracks/5e9TFTbltYBg2xThimr0rU,https://api.spotify.com/v1/audio-analysis/5e9TFTbltYBg2xThimr0rU,270213,4
4xh7W7tlNMIczFhupCPniY,Go Your Own Way - 2004 Remaster,68,0.586,0.941,5,-5.139,1,0.0375,0.0167,0.000776,0.068,0.831,135.448,audio_features,spotify:track:4xh7W7tlNMIczFhupCPniY,https://api.spotify.com/v1/tracks/4xh7W7tlNMIczFhupCPniY,https://api.spotify.com/v1/audio-analysis/4xh7W7tlNMIczFhupCPniY,223613,4
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,80,0.388,0.338,10,-10.054,1,0.0329,0.652,3.73E-06,0.248,0.478,177.765,audio_features,spotify:track:2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,303373,4
3GZoWLVbmxcBys6g0DLFLf,Supalonely (feat. Gus Dapperton),61,0.862,0.631,7,-4.746,1,0.0515,0.291,0.000209,0.123,0.841,128.978,audio_features,spotify:track:3GZoWLVbmxcBys6g0DLFLf,https://api.spotify.com/v1/tracks/3GZoWLVbmxcBys6g0DLFLf,https://api.spotify.com/v1/audio-analysis/3GZoWLVbmxcBys6g0DLFLf,223488,4
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,79,0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,audio_features,spotify:track:4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533,4
7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),77,0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,audio_features,spotify:track:7ju97lgwC2rKQ6wwsf9no9,https://api.spotify.com/v1/tracks/7ju97lgwC2rKQ6wwsf9no9,https://api.spotify.com/v1/audio-analysis/7ju97lgwC2rKQ6wwsf9no9,182200,4
0SiywuOBRcynK0uKGWdCnn,Bad Romance,82,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24E-05,0.0842,0.714,119.001,audio_features,spotify:track:0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn,294573,4
5R8dQOPq8haW94K7mgERlO,Poker Face,76,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64E-06,0.121,0.787,118.999,audio_features,spotify:track:5R8dQOPq8haW94K7mgERlO,https://api.spotify.com/v1/tracks/5R8dQOPq8haW94K7mgERlO,https://api.spotify.com/v1/audio-analysis/5R8dQOPq8haW94K7mgERlO,237200,4
1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),77,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,audio_features,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3,232947,4
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,79,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.10E-05,0.168,0.543,99.009,audio_features,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/audio-analysis/6ZOBP3NvffbU4SZcrnt1k6,233933,4
3WRQUvzRvBDr4AxMWhXc5E,Sunset Lover,66,0.785,0.525,6,-7.556,1,0.042,0.669,0.439,0.114,0.251,90.853,audio_features,spotify:track:3WRQUvzRvBDr4AxMWhXc5E,https://api.spotify.com/v1/tracks/3WRQUvzRvBDr4AxMWhXc5E,https://api.spotify.com/v1/audio-analysis/3WRQUvzRvBDr4AxMWhXc5E,238907,4
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Sn��w),80,0.498,0.235,1,-16.541,0,0.188,0.72,0,0.144,0.0895,118.917,audio_features,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/tracks/4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/audio-analysis/4ZLzoOkj0MPWrTLvooIuaa,179080,4
66x45Yh9x397PWpxMX0ZDT,UN DIA (ONE DAY),67,0.58,0.695,6,-8.244,0,0.0671,0.00638,0,0.174,0.402,168.124,audio_features,spotify:track:66x45Yh9x397PWpxMX0ZDT,https://api.spotify.com/v1/tracks/66x45Yh9x397PWpxMX0ZDT,https://api.spotify.com/v1/audio-analysis/66x45Yh9x397PWpxMX0ZDT,232147,4
6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),74,0.694,0.758,11,-2.986,1,0.218,0.278,1.34E-06,0.102,0.371,192.091,audio_features,spotify:track:6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,185195,4
7CHi4DtfK4heMlQaudCuHK,Lose Control,77,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,audio_features,spotify:track:7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/tracks/7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/audio-analysis/7CHi4DtfK4heMlQaudCuHK,168387,4
7toYVidBIpAmM8Ife3LGrP,Physical,59,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,audio_features,spotify:track:7toYVidBIpAmM8Ife3LGrP,https://api.spotify.com/v1/tracks/7toYVidBIpAmM8Ife3LGrP,https://api.spotify.com/v1/audio-analysis/7toYVidBIpAmM8Ife3LGrP,193829,4
6Xgq7MvZiet0hVi3KaDSgJ,Holy (feat. Chance The Rapper),70,0.67,0.693,6,-8.34,1,0.35,0.2,0,0.0909,0.388,87.017,audio_features,spotify:track:6Xgq7MvZiet0hVi3KaDSgJ,https://api.spotify.com/v1/tracks/6Xgq7MvZiet0hVi3KaDSgJ,https://api.spotify.com/v1/audio-analysis/6Xgq7MvZiet0hVi3KaDSgJ,212093,4
5NyS3oxTlos3Agl2YtZwrC,RITMO (Bad Boys For Life),64,0.732,0.716,10,-6.968,0,0.0561,0.0295,0.000758,0.73,0.666,105.093,audio_features,spotify:track:5NyS3oxTlos3Agl2YtZwrC,https://api.spotify.com/v1/tracks/5NyS3oxTlos3Agl2YtZwrC,https://api.spotify.com/v1/audio-analysis/5NyS3oxTlos3Agl2YtZwrC,214855,4
